TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK125258456	ftnAp	H-NS	H-NS	ECK120027142	NA	ECK120027142	ftnA	1988590_1988609	1988590_1988609	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125258457	pitAp	FNR	NA	ECK120020437	pitA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125258458	ndhp	Fur	NA	ECK120009349	ndh	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258459	fliAp1	MatA	NA	ECK120009600	fliAZY	NA	NA	NA_NA	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258462	adiCp7	PhoB	NA	ECK120027806	NA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258463	ampCp	BolA	NA	ECK120009726	ampC	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[IMP|W|Inferred from mutant phenotype]	NA	weak	NA
ECK125258464	ubiGp	CRP	NA	ECK120009318	ubiG	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258465	fimEp	H-NS	NA	ECK120009722	fimE	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258466	garPp	H-NS	NA	ECK120009770	garPLRK-rnpB	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258468	tyrPp1	IHF	NA	ECK120009281	tyrP	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258470	osmCp2	H-NS	NA	ECK120011100	osmC	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258471	ssrSp2	H-NS	NA	ECK120034935	ssrS-ygfA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258471	ssrSp2	H-NS	NA	ECK125134700	ssrS	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258473	hnsp	GadX	NA	ECK120009331	hns	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258474	galEp1	NA	GalR	NA	NA	ECK120009218	galETKM	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalR	NA	NA	ECK125165935	galE	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalR	NA	NA	ECK125165937	galET	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalR	NA	NA	ECK125165939	galETK	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalR	NA	NA	ECK120009219	galETKM	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalR	NA	NA	ECK125165936	galE	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalR	NA	NA	ECK125165938	galET	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalR	NA	NA	ECK125165940	galETK	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalR	NA	NA	ECK125300304	galETK	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalR	NA	NA	ECK125300348	galET	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalR	NA	NA	ECK125300377	galE	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalR	NA	NA	ECK125300405	galETKM	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalS	NA	NA	ECK120009218	galETKM	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalS	NA	NA	ECK125165935	galE	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalS	NA	NA	ECK125165937	galET	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp1	NA	GalS	NA	NA	ECK125165939	galETK	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalS	NA	NA	ECK120009219	galETKM	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalS	NA	NA	ECK125165936	galE	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalS	NA	NA	ECK125165938	galET	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp2	NA	GalS	NA	NA	ECK125165940	galETK	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalS	NA	NA	ECK125300304	galETK	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalS	NA	NA	ECK125300348	galET	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalS	NA	NA	ECK125300377	galE	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258474	galEp	NA	GalS	NA	NA	ECK125300405	galETKM	NA	792134_792149	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258475	aceBp	ArcA	NA	ECK120009194	aceBAK	NA	NA	NA_NA	NA	[RBM|W|Reaction blocked in mutant]	NA	weak	NA
ECK125258476	uxaCp	FNR	NA	ECK120009062	uxaCA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125258477	rtcBp	RtcR	NA	ECK120009803	rtcBA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258478	acrEp	H-NS	NA	ECK120009424	acrEF	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258479	relBp	NA	RelB	NA	NA	ECK120030202	relBE-hokD	NA	1645897_1645908	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258479	relBp	NA	RelB-RelE	NA	NA	ECK120030202	relBE-hokD	NA	1645897_1645908	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258480	dsdXp	DsdC	NA	ECK120009339	dsdXA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258482	iraDp2	FNR	NA	ECK120021054	iraD	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125258483	ydePp	NarP	NA	ECK120015478	ydeP	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258486	rplTp	FNR	NA	ECK120009161	rplT	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258486	rplTp	FNR	NA	ECK120021264	rplT-pheM	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258488	rpoSp	Fur	NA	ECK120009626	rpoS	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[IEP|W|Inferred from expression pattern]	NA	weak	NA
ECK125258489	gadAp2	NA	GadW	NA	NA	ECK125300288	gadAX	NA	3667719_3667738	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125258489	gadAp2	NA	GadX	NA	NA	ECK125300288	gadAX	NA	3667719_3667738	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125258490	yeaRp	NarL	NarP	ECK120027102	NA	ECK120027102	yeaR-yoaG	1880034_1880049	1880034_1880049	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	strong	weak
ECK125258490	yeaRp	NarP	NarP	ECK120027102	NA	ECK120027102	yeaR-yoaG	1880034_1880049	1880034_1880049	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK125258491	hisJp	H-NS	NA	ECK120030805	hisJQMP	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258492	cadCp	LeuO	NA	ECK120009310	cadC	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258493	srlAp	H-NS	NA	ECK120009325	srlAEBD-gutM-srlR-gutQ	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258494	phnCp	PhoB	NA	ECK120009392	phnCDEEFGHIJKLMNOP	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125258495	ilvIHp1	H-NS	NA	ECK120009274	ilvIH	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258497	uspEp	GadX	NA	ECK120026924	NA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258498	gndp	GadE	NA	ECK120011069	gnd	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258499	ompFp	Fur	NA	ECK120009243	ompF	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258501	garDp	CdaR	NA	ECK120009025	garD	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258502	yadVp1	IHF	NA	ECK120009453	yadV-htrE	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258503	rcsAp	H-NS	NA	ECK120009668	rcsA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	NA	weak	NA
ECK125258504	yhjHp	FlhDC	NA	ECK120010894	yhjH	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258505	pitBp	PhoB	NA	ECK120027500	pitB	NA	NA	NA_NA	NA	[IMP|W|Inferred from mutant phenotype]	NA	weak	NA
ECK125258509	napFp1	NA	NarL	NA	NA	ECK120009493	napFDAGHBC-ccmABCDEFGH	NA	2303620_2303626	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258509	napFp2	NA	NarL	NA	NA	ECK120009754	napFDAGHBC-ccmABCDEFGH	NA	2303620_2303626	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258511	mdtJp	H-NS	H-NS	ECK120027039	NA	ECK120027039	mdtUJI	1673487_1673497	1673487_1673497	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125258513	purAp	GadE	NA	ECK120009287	purA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258515	yqjIp	FNR	NA	ECK120021086	yqjI	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125258517	bssSp1	YhaJ	NA	ECK120016403	bssS	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258518	uxuRp	CRP	NA	ECK120009063	uxuR	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	weak	NA
ECK125258519	ydePp	NarL	NA	ECK120015478	ydeP	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258520	mdhp1	FlhDC	NA	ECK120009300	mdh	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258521	nrfAp	FlhDC	NA	ECK120009390	nrfABCDEFG	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258522	osmYp	FliZ	NA	ECK120008964	osmY	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258523	ydePp	H-NS	NA	ECK120015478	ydeP	NA	NA	NA_NA	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258525	cysPp	H-NS	NA	ECK120009336	cysPUWAM	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258526	yeaGp1	NtrC	NA	ECK120008997	yeaGH	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258527	livKp1	Lrp	NA	ECK120009375	livKHMGF	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258529	glnKp	Fur	NA	ECK120009798	glnK-amtB	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258530	glnDp	Fur	NA	ECK125109847	glnD	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258531	fliAp1	SutR	NA	ECK120009600	fliAZY	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258532	ebgAp	EbgR	NA	ECK120009319	ebgAC	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258533	sdhCp	FNR	NA	ECK120009705	sdhCDAB-sucABCD-sdhX	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258534	gadEp1	ArcA	NA	ECK120010968	gadE	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258535	ptsHp4	NA	Mlc	NA	NA	ECK120009661	ptsHI-crr	NA	2533502_2533524	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125258535	ptsHp	NA	Mlc	NA	NA	ECK125300404	ptsHI-crr	NA	2533502_2533524	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125258535	ptsHp5	NA	NagC	NA	NA	ECK120009662	ptsHI-crr	NA	2533502_2533524	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125258535	ptsHp4	NA	NagC	NA	NA	ECK120009661	ptsHI-crr	NA	2533502_2533524	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125258535	ptsHp3	NA	NagC	NA	NA	ECK120009663	ptsHI-crr	NA	2533502_2533524	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125258535	ptsHp	NA	NagC	NA	NA	ECK125300404	ptsHI-crr	NA	2533502_2533524	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK125258536	ydeOp	H-NS	NA	ECK120015334	ydeO	NA	NA	NA_NA	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258537	relBp	RelB	NA	ECK120030202	relBE-hokD	NA	NA	1645885_1645896	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125258537	relBp	RelB-RelE	NA	ECK120030202	relBE-hokD	NA	NA	1645885_1645896	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258538	oppAp	ArcA	NA	ECK120009412	oppABCDF	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK125258539	ssrSp2	Lrp	NA	ECK120034935	ssrS-ygfA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258539	ssrSp2	Lrp	NA	ECK125134700	ssrS	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258540	uidRp	UidR	NA	ECK120009068	uidR	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258542	dsrAp	LeuO	NA	ECK120021206	dsrA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258544	gadBp	GadW	NA	ECK120009757	gadBC	NA	NA	1572273_1572292	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258544	gadBp	GadX	NA	ECK120009757	gadBC	NA	NA	1572273_1572292	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125258545	gyrAp	CRP	NA	ECK120009332	gyrA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258546	glgCp1	CRP	NA	ECK120009314	glgCAP	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258547	napFp1	NA	NarL	NA	NA	ECK120009493	napFDAGHBC-ccmABCDEFGH	NA	2303611_2303617	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258547	napFp2	NA	NarL	NA	NA	ECK120009754	napFDAGHBC-ccmABCDEFGH	NA	2303611_2303617	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK125258548	cblp	CysB	NA	ECK120008948	cbl	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258549	hyaAp	NA	NarL	NA	NA	ECK120009477	hyaABCDEF	NA	1031987_1031993	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK125258549	hyaAp2	NA	NarL	NA	NA	ECK125300412	hyaABCDEF	NA	1031987_1031993	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	NA	weak
ECK125258550	mglBp	GalR	NA	ECK120009359	mglBAC	NA	NA	2240618_2240633	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	weak	NA
ECK125258550	mglBp	GalS	NA	ECK120009359	mglBAC	NA	NA	2240618_2240633	NA	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	weak	NA
ECK125258551	aceEp	FNR	NA	ECK120009148	aceEF	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258552	betTp	Cra	NA	ECK120009308	betT	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258553	mcbAp5	McbR	NA	ECK120026762	NA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258554	ykgCp1	RclR	NA	ECK120029300	rclABC	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258555	luxSp2	UvrY	NA	ECK120021263	luxS	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258556	fucPp	FucR	NA	ECK120009320	fucPIKUR	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258557	fnrp	ArcA	NA	ECK120009215	fnr	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258558	ssrSp2	StpA	NA	ECK120034935	ssrS-ygfA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258558	ssrSp2	StpA	NA	ECK125134700	ssrS	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK125258559	phoQp5	PhoB	NA	ECK125135568	NA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258560	csiEp	H-NS	NA	ECK120009011	csiE	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258561	fumCp	FNR	NA	ECK120009297	fumC	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
ECK125258562	yedXp	PhoB	NA	ECK120027160	NA	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125258563	yadVp3	IHF	NA	ECK120009590	yadV-htrE	NA	NA	NA_NA	NA	[GEA|W|Gene expression analysis]	NA	weak	NA
