TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK125135122	gadAp	GadW	GadX	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp	GadW	GadW	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp	GadW	GadW	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp	GadW	GadX	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp	GadX	GadW	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp	GadX	GadW	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp	GadX	GadX	ECK120009797	gadAX	ECK120009797	gadAX	3667698_3667717	3667698_3667717	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135122	gadAp2	NA	GadW	NA	NA	ECK125300288	gadAX	NA	3667698_3667717	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135122	gadAp2	NA	GadW	NA	NA	ECK125300288	gadAX	NA	3667698_3667717	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135122	gadAp2	NA	GadX	NA	NA	ECK125300288	gadAX	NA	3667698_3667717	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135131	gadBp	GadW	GadW	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadW	GadW	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadW	GadX	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadW	GadW	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadW	GadW	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadW	GadX	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadX	GadW	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadX	GadW	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp	GadX	GadX	ECK120009757	gadBC	ECK120009757	gadBC	1572161_1572180	1572161_1572180	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135131	gadBp2	NA	GadW	NA	NA	ECK125300353	gadBC	NA	1572161_1572180	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135131	gadBp2	NA	GadW	NA	NA	ECK125300353	gadBC	NA	1572161_1572180	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135131	gadBp2	NA	GadX	NA	NA	ECK125300353	gadBC	NA	1572161_1572180	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135139	lysPp	ArgP	ArgP	ECK120011141	lysP	ECK120011141	lysP	2248633_2248652	2248633_2248652	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[IC|W|Inferred by curator],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[SM|S|Site mutation]	strong	strong
ECK125135145	yefMp	NA	YefM	NA	NA	ECK120027183	yefM-yoeB	NA	2089725_2089738	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135145	yefMp	NA	YefM-YoeB	NA	NA	ECK120027183	yefM-yoeB	NA	2089725_2089738	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135153	hipBp	HipAB	HipAB	ECK120009473	hipBA	ECK120009473	hipBA	1592491_1592511	1592491_1592511	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135153	hipBp	HipAB	HipB	ECK120009473	hipBA	ECK120009473	hipBA	1592491_1592511	1592491_1592511	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135153	hipBp	HipB	HipAB	ECK120009473	hipBA	ECK120009473	hipBA	1592491_1592511	1592491_1592511	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135153	hipBp	HipB	HipB	ECK120009473	hipBA	ECK120009473	hipBA	1592491_1592511	1592491_1592511	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135155	hipBp	HipAB	HipAB	ECK120009473	hipBA	ECK120009473	hipBA	1592530_1592549	1592530_1592549	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135155	hipBp	HipAB	HipB	ECK120009473	hipBA	ECK120009473	hipBA	1592530_1592549	1592530_1592549	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135155	hipBp	HipB	HipAB	ECK120009473	hipBA	ECK120009473	hipBA	1592530_1592549	1592530_1592549	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135155	hipBp	HipB	HipB	ECK120009473	hipBA	ECK120009473	hipBA	1592530_1592549	1592530_1592549	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135159	yhbTp2	CsgD	NA	ECK120034165	NA	NA	NA	3301280_3301294	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135159	ubiTp2	NA	CsgD	NA	NA	ECK120034165	ubiT-yhbS	NA	3301280_3301294	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135161	yhbTp2	CsgD	NA	ECK120034165	NA	NA	NA	3301307_3301321	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135161	ubiTp2	NA	CsgD	NA	NA	ECK120034165	ubiT-yhbS	NA	3301307_3301321	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135163	fliFp1	CsgD	CsgD	ECK120016722	fliFGHIJK	ECK120016722	fliFGHIJK	2013069_2013083	2013069_2013083	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135163	fliEp1	CsgD	CsgD	ECK120016692	fliE	ECK120016692	fliE	2013069_2013083	2013069_2013083	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135163	fliEp	CsgD	NA	ECK120016218	fliE	NA	NA	2013069_2013083	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135163	fliEp2	NA	CsgD	NA	NA	ECK120016218	fliE	NA	2013069_2013083	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135165	fliFp1	CsgD	CsgD	ECK120016722	fliFGHIJK	ECK120016722	fliFGHIJK	2013054_2013068	2013054_2013068	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135165	fliEp1	CsgD	CsgD	ECK120016692	fliE	ECK120016692	fliE	2013054_2013068	2013054_2013068	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135165	fliEp	CsgD	NA	ECK120016218	fliE	NA	NA	2013054_2013068	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK125135165	fliEp2	NA	CsgD	NA	NA	ECK120016218	fliE	NA	2013054_2013068	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135171	yccTp	CsgD	CsgD	ECK120026807	yccT	ECK120026807	yccT	1027873_1027887	1027873_1027887	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135173	csgBp	CsgD	CsgD	ECK120009577	csgBAC	ECK120009577	csgBAC	1103825_1103839	1103825_1103839	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135173	csgBp2	NA	CsgD	NA	NA	ECK125300368	csgBAC	NA	1103825_1103839	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135175	csgBp	CsgD	CsgD	ECK120009577	csgBAC	ECK120009577	csgBAC	1103795_1103809	1103795_1103809	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135175	csgBp2	NA	CsgD	NA	NA	ECK125300368	csgBAC	NA	1103795_1103809	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135177	csgBp	CsgD	CsgD	ECK120009577	csgBAC	ECK120009577	csgBAC	1103772_1103786	1103772_1103786	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135177	csgBp2	NA	CsgD	NA	NA	ECK125300368	csgBAC	NA	1103772_1103786	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135179	csgDp1	CsgD	CsgD	ECK120011098	csgDEFG	ECK120011098	csgDEFG	1103329_1103343	1103329_1103343	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135179	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103329_1103343	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135181	csgDp1	CsgD	CsgD	ECK120011098	csgDEFG	ECK120011098	csgDEFG	1103309_1103323	1103309_1103323	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135181	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103309_1103323	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135183	csgDp1	CsgD	CsgD	ECK120011098	csgDEFG	ECK120011098	csgDEFG	1103504_1103518	1103504_1103518	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135183	csgDp3	NA	CsgD	NA	NA	ECK125300329	csgDEFG	NA	1103504_1103518	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK125135185	nlpAp	CsgD	CsgD	ECK120021231	nlpA	ECK120021231	nlpA	3840102_3840116	3840102_3840116	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135187	nlpAp	CsgD	CsgD	ECK120021231	nlpA	ECK120021231	nlpA	3840087_3840101	3840087_3840101	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135189	wrbAp	CsgD	CsgD	ECK120026819	NA	ECK120026819	wrbA-yccJ	1067866_1067880	1067866_1067880	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	strong	strong
ECK125135214	wrbAp	CsgD	CsgD	ECK120026819	NA	ECK120026819	wrbA-yccJ	1067888_1067902	1067888_1067902	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	strong	strong
ECK125135216	wrbAp	CsgD	CsgD	ECK120026819	NA	ECK120026819	wrbA-yccJ	1067918_1067932	1067918_1067932	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	strong	strong
ECK125135218	nadCp	CRP	CRP	ECK120026529	NA	ECK120026529	nadC	118698_118720	118698_118720	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK125135218	ampD	CRP	CRP	ECK120009427	ampDE	ECK120009427	ampDE	118698_118720	118698_118720	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135220	yaeQp	CRP	CRP	ECK120026550	NA	ECK120026550	yaeQ-arfB-nlpE	214196_214218	214196_214218	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135220	yaePp	CRP	CRP	ECK120026549	NA	ECK120026549	yaeP-rof	214196_214218	214196_214218	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135222	comRp	CRP	CRP	ECK120021109	ycfQ	ECK120021109	comR	1168986_1169008	1168986_1169008	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135222	bhsAp	CRP	CRP	ECK120021110	ycfR	ECK120021110	ycfR	1168986_1169008	1168986_1169008	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK125135224	yeiPp	CRP	CRP	ECK120027237	NA	ECK120027237	yeiP	2265362_2265384	2265362_2265384	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK125135224	yeiWp	CRP	CRP	ECK120027908	NA	ECK120027908	yeiW	2265362_2265384	2265362_2265384	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135226	aaeXp	CRP	CRP	ECK120027580	NA	ECK120027580	aaeXAB	3389483_3389505	3389483_3389505	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK125135226	aaeRp	CRP	CRP	ECK120021182	aaeR	ECK120021182	aaeR	3389483_3389505	3389483_3389505	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
